step,timestamp,reward,balance,realized_pnl,unrealized_pnl,position,action,trade_pnl
489,2024-09-26 12:25:00,-1.0680689796545768,99058.28511716342,-941.7148828366165,-53.40344898272884,-1,0,0.0
490,2024-09-26 12:30:00,1.6838212950427032,99058.28511716342,-941.7148828366165,84.19106475213516,-1,0,0.0
491,2024-09-26 12:35:00,1.9323791263057444,99058.28511716342,-941.7148828366165,96.61895631528722,-1,0,0.0
492,2024-09-26 12:40:00,6.345408018529977,99216.92031762667,-783.0796823733672,-9.921692031762667,1,1,158.63520046324942
493,2024-09-26 12:45:00,2.6697250581938845,99216.92031762667,-783.0796823733672,133.48625290969423,1,1,0.0
494,2024-09-26 12:50:00,3.730733637872529,99310.18865857349,-689.811341426554,-9.93101886585735,-1,0,93.26834094681323
495,2024-09-26 12:55:00,-0.8576307311470415,99310.18865857349,-689.811341426554,-42.88153655735208,-1,0,0.0
496,2024-09-26 13:00:00,-0.198620377317147,99310.18865857349,-689.811341426554,-9.93101886585735,-1,0,0.0
497,2024-09-26 13:05:00,1.0837781490546998,99310.18865857349,-689.811341426554,54.188907452734995,-1,0,0.0
498,2024-09-26 13:10:00,1.0580571530557987,99336.64008739988,-663.3599126001591,-9.933664008739989,1,1,26.45142882639497
499,2024-09-26 13:15:00,-0.5908044953625984,99336.64008739988,-663.3599126001591,-29.54022476812992,1,1,0.0
500,2024-09-26 13:20:00,-1.7493739947801947,99336.64008739988,-663.3599126001591,-87.46869973900974,1,1,0.0
501,2024-09-26 13:25:00,-0.9729167580023413,99312.31716844982,-687.6828315502177,-9.931231716844984,-1,0,-24.322918950058533
502,2024-09-26 13:30:00,-4.28768174293835,99205.12512487636,-794.8748751236765,-9.920512512487635,1,1,-107.19204357345876
503,2024-09-26 13:35:00,-0.0822838020148025,99203.06802982598,-796.9319701740466,-9.9203068029826,-1,0,-2.0570950503700622
504,2024-09-26 13:40:00,1.9710163740928466,99203.06802982598,-796.9319701740466,98.55081870464232,-1,0,0.0
505,2024-09-26 13:45:00,4.114740118576468,99305.9365327904,-694.0634672096348,-9.93059365327904,1,1,102.86850296441169
506,2024-09-26 13:50:00,-2.6121744087167094,99240.63217257247,-759.3678274275526,-9.924063217257247,-1,0,-65.30436021791773
507,2024-09-26 13:55:00,-0.5370435761553582,99240.63217257247,-759.3678274275526,-26.852178807767913,-1,0,0.0
508,2024-09-26 14:00:00,-0.5548626451977096,99240.63217257247,-759.3678274275526,-27.743132259885478,-1,0,0.0
509,2024-09-26 14:05:00,2.698961728728105,99308.10621579067,-691.89378420935,-9.930810621579068,1,1,67.47404321820264
510,2024-09-26 00:00:00,-0.8,99980.0,-20.0,-9.998,-1,0,-20.0
511,2024-09-26 00:05:00,-2.12950617583892,99926.76234560403,-73.237654395973,-9.992676234560403,1,1,-53.237654395972996
512,2024-09-26 00:10:00,-0.5481234050969805,99913.05926047661,-86.94073952339751,-9.99130592604766,-1,0,-13.703085127424515
513,2024-09-26 00:15:00,-0.2536687393063339,99913.05926047661,-86.94073952339751,-12.683436965316695,-1,0,0.0
514,2024-09-26 00:20:00,-0.4510916821859301,99913.05926047661,-86.94073952339751,-22.554584109296506,-1,0,0.0
515,2024-09-26 00:25:00,-1.3377845245584052,99879.61464736266,-120.38535263735764,-9.987961464736266,1,1,-33.44461311396013
516,2024-09-26 00:30:00,-0.6555383426350173,99863.22618879678,-136.77381120323307,-9.986322618879678,-1,0,-16.388458565875435
517,2024-09-26 00:35:00,-0.9424043816995523,99839.66607925428,-160.33392074572188,-9.98396660792543,1,1,-23.560109542488807
518,2024-09-26 00:40:00,-0.5941536867399065,99839.66607925428,-160.33392074572188,-29.707684336995328,1,1,0.0
519,2024-09-26 00:45:00,-0.37898585696812637,99839.66607925428,-160.33392074572188,-18.94929284840632,1,1,0.0
520,2024-09-26 00:50:00,-0.37898585696812637,99839.66607925428,-160.33392074572188,-18.94929284840632,1,1,0.0
521,2024-09-26 00:55:00,-1.0497213604541054,99813.42304524293,-186.57695475707453,-9.981342304524293,-1,0,-26.243034011352634
522,2024-09-26 01:00:00,-1.3363731526927551,99780.01371642562,-219.9862835743934,-9.978001371642563,1,1,-33.40932881731888
523,2024-09-26 01:05:00,-1.2640784734901687,99748.41175458836,-251.58824541164762,-9.974841175458836,-1,0,-31.601961837254215
524,2024-09-26 01:10:00,-0.977155889807021,99723.98285734319,-276.0171426568231,-9.97239828573432,1,1,-24.428897245175527
525,2024-09-26 01:15:00,-0.7619756920078281,99704.933465043,-295.0665349570188,-9.9704933465043,-1,0,-19.049392300195702
526,2024-09-26 01:20:00,0.02613244612626019,99705.58677619616,-294.4132238038623,-9.970558677619618,1,1,0.6533111531565048
527,2024-09-26 01:25:00,-0.5111115777227915,99692.80898675308,-307.1910132469321,-9.969280898675308,-1,0,-12.777789443069787
528,2024-09-26 01:30:00,0.21246454668052386,99692.80898675308,-307.1910132469321,10.623227334026193,-1,0,0.0
529,2024-09-26 01:35:00,-0.725909193689976,99674.66125691083,-325.3387430891815,-9.967466125691082,1,1,-18.1477298422494
530,2024-09-26 01:40:00,0.10501172168489564,99674.66125691083,-325.3387430891815,5.250586084244782,1,1,0.0
531,2024-09-26 01:45:00,0.17662608502584043,99674.66125691083,-325.3387430891815,8.831304251292021,1,1,0.0
532,2024-09-26 01:50:00,0.2409071375609726,99680.68393534985,-319.31606465015716,-9.968068393534985,-1,0,6.022678439024315
533,2024-09-26 01:55:00,-1.2270886855053007,99650.00671821221,-349.99328178778967,-9.965000671821223,1,1,-30.677217137632514
534,2024-09-26 02:00:00,-0.51094749869309,99637.23303074489,-362.7669692551169,-9.96372330307449,-1,0,-12.77368746732725
535,2024-09-26 02:05:00,-0.36771903717201193,99628.04005481559,-371.9599451844172,-9.96280400548156,1,1,-9.192975929300298
536,2024-09-26 02:10:00,-0.14558826362700952,99628.04005481559,-371.9599451844172,-7.279413181350476,1,1,0.0
537,2024-09-26 02:15:00,-0.9758991527756326,99603.6425759962,-396.35742400380803,-9.96036425759962,-1,0,-24.397478819390813
538,2024-09-26 02:20:00,-1.226128727701302,99572.98935780367,-427.0106421963406,-9.957298935780367,1,1,-30.65321819253255
539,2024-09-26 02:25:00,0.05114971228170664,99572.98935780367,-427.0106421963406,2.5574856140853317,1,1,0.0
540,2024-09-26 02:30:00,0.17629755778036363,99572.98935780367,-427.0106421963406,8.814877889018183,1,1,0.0
541,2024-09-26 02:35:00,0.19417582142314233,99572.98935780367,-427.0106421963406,9.708791071157117,1,1,0.0
542,2024-09-26 02:40:00,-0.47480735016855746,99561.11917404945,-438.88082595055454,-9.956111917404945,-1,0,-11.870183754213937
543,2024-09-26 02:45:00,-1.3327832214875248,99527.79959351226,-472.20040648774267,-9.952779959351227,1,1,-33.31958053718812
544,2024-09-26 02:50:00,-0.6814457097700314,99527.79959351226,-472.20040648774267,-34.07228548850157,1,1,0.0
545,2024-09-26 02:55:00,-0.35985230271456126,99527.79959351226,-472.20040648774267,-17.992615135728062,1,1,0.0
546,2024-09-26 03:00:00,-0.1275903976190982,99527.79959351226,-472.20040648774267,-6.379519880954911,1,1,0.0
547,2024-09-26 03:05:00,-0.2883871011466349,99527.79959351226,-472.20040648774267,-14.419355057331746,1,1,0.0
548,2024-09-26 03:10:00,0.15827040865260708,99527.79959351226,-472.20040648774267,7.913520432630355,1,1,0.0
549,2024-09-26 03:15:00,0.40839861413975426,99527.79959351226,-472.20040648774267,20.419930706987714,1,1,0.0
550,2024-09-26 03:20:00,0.16846134639579885,99532.01112717215,-467.9888728278477,-9.953201112717215,-1,0,4.211533659894972
551,2024-09-26 03:25:00,0.051014163651828245,99532.01112717215,-467.9888728278477,2.5507081825914124,-1,0,0.0
552,2024-09-26 03:30:00,-0.18886261854210226,99527.2895617086,-472.71043829140024,-9.95272895617086,1,1,-4.721565463552556
553,2024-09-26 03:35:00,-1.224925970856109,99496.6664124372,-503.33358756280296,-9.94966664124372,-1,0,-30.623149271402728
554,2024-09-26 03:40:00,-0.05610507459411047,99496.6664124372,-503.33358756280296,-2.805253729705523,-1,0,0.0
555,2024-09-26 03:45:00,0.3011155709824028,99496.6664124372,-503.33358756280296,15.055778549120141,-1,0,0.0
556,2024-09-26 03:50:00,0.3368376355398955,99496.6664124372,-503.33358756280296,16.841881776994775,-1,0,0.0
557,2024-09-26 03:55:00,-0.3672656901305299,99487.48477018395,-512.5152298160662,-9.948748477018395,1,1,-9.181642253263247
558,2024-09-26 04:00:00,-0.2346975852570055,99487.48477018395,-512.5152298160662,-11.734879262850274,1,1,0.0
559,2024-09-26 04:05:00,-1.2602474430749493,99455.97858410707,-544.0214158929399,-9.945597858410707,-1,0,-31.506186076873732
560,2024-09-26 04:10:00,-0.7956478286728565,99436.08738839025,-563.9126116097614,-9.943608738839025,1,1,-19.891195716821414
561,2024-09-26 04:15:00,0.10464861052180353,99436.08738839025,-563.9126116097614,5.232430526090177,1,1,0.0
562,2024-09-26 04:20:00,-0.25991734636552344,99429.58945473112,-570.4105452688995,-9.942958945473112,-1,0,-6.497933659138086
563,2024-09-26 04:25:00,-0.7240272024059686,99411.48877467097,-588.5112253290487,-9.941148877467096,1,1,-18.100680060149216
564,2024-09-26 04:30:00,-1.1522094959280795,99382.68353727277,-617.3164627272506,-9.938268353727278,-1,0,-28.80523739820199
565,2024-09-26 04:35:00,-2.2227317698429636,99327.1152430267,-672.8847569733247,-9.93271152430267,1,1,-55.56829424607409
566,2024-09-26 04:40:00,-1.5076542191280344,99289.42388754849,-710.5761124515255,-9.92894238875485,-1,0,-37.69135547820086
567,2024-09-26 04:45:00,-1.4360489342068778,99253.52266419331,-746.4773358066975,-9.925352266419331,1,1,-35.90122335517194
568,2024-09-26 04:50:00,-0.9721586284393956,99229.21869848232,-770.7813015176824,-9.922921869848233,-1,0,-24.30396571098489
569,2024-09-26 04:55:00,-0.4019467755073135,99219.17002909463,-780.8299709053653,-9.921917002909463,1,1,-10.048669387682837
570,2024-09-26 05:00:00,-0.793753360232757,99199.32619508881,-800.6738049111842,-9.919932619508883,-1,0,-19.843834005818927
571,2024-09-26 05:05:00,-0.358667552644197,99199.32619508881,-800.6738049111842,-17.93337763220985,-1,0,0.0
572,2024-09-26 05:10:00,-0.5545517640660398,99199.32619508881,-800.6738049111842,-27.72758820330199,-1,0,0.0
573,2024-09-26 05:15:00,-2.1114928994128,99146.53887260349,-853.4611273965043,-9.91465388726035,1,1,-52.78732248532
574,2024-09-26 05:20:00,-0.055954912130150566,99146.53887260349,-853.4611273965043,-2.7977456065075286,1,1,0.0
575,2024-09-26 05:25:00,-0.33061953263631205,99138.27338428758,-861.726615712412,-9.913827338428758,-1,0,-8.2654883159078
576,2024-09-26 05:30:00,-1.220077978910335,99107.77143481481,-892.2285651851704,-9.910777143481482,1,1,-30.501949472758376
577,2024-09-26 05:35:00,-0.9350985468238302,99084.39397114422,-915.6060288557661,-9.908439397114421,-1,0,-23.377463670595755
578,2024-09-26 05:40:00,-0.5793205937848558,99069.9109562996,-930.0890437003875,-9.90699109562996,1,1,-14.483014844621394
579,2024-09-26 05:45:00,0.05072595598671921,99069.9109562996,-930.0890437003875,2.5362977993359603,1,1,0.0
580,2024-09-26 05:50:00,-0.3304262037677837,99061.6503012054,-938.3496987945821,-9.906165030120539,-1,0,-8.260655094194593
581,2024-09-26 05:55:00,-0.07371529677945513,99061.6503012054,-938.3496987945821,-3.685764838972756,-1,0,0.0
582,2024-09-26 06:00:00,-2.0011489501789863,99011.62157745093,-988.3784225490567,-9.901162157745095,1,1,-50.028723754474655
583,2024-09-26 06:05:00,-1.1827338688787263,98982.05323072897,-1017.9467692710249,-9.898205323072895,-1,0,-29.568346721968158
584,2024-09-26 06:10:00,-0.12694559293261273,98982.05323072897,-1017.9467692710249,-6.347279646630637,-1,0,0.0
585,2024-09-26 06:15:00,-0.25916431049454336,98975.5741229666,-1024.4258770333886,-9.89755741229666,1,1,-6.479107762363585
586,2024-09-26 06:20:00,0.06838667511065012,98975.5741229666,-1024.4258770333886,3.419333755532506,1,1,0.0
587,2024-09-26 06:25:00,0.27344016531325777,98982.41012709943,-1017.5898729005571,-9.898241012709944,-1,0,6.8360041328314445
588,2024-09-26 06:30:00,-0.4464970790135552,98982.41012709943,-1017.5898729005571,-22.32485395067776,-1,0,0.0
589,2024-09-26 06:35:00,-1.2534653461327339,98951.0734934461,-1048.9265065538755,-9.895107349344611,1,1,-31.336633653318344
590,2024-09-26 06:40:00,-0.7561229060077699,98932.17042079591,-1067.8295792040697,-9.893217042079591,-1,0,-18.903072650194247
591,2024-09-26 06:45:00,-0.6946142035289394,98932.17042079591,-1067.8295792040697,-34.73071017644697,-1,0,0.0
592,2024-09-26 06:50:00,-1.2882569010399838,98899.96399826992,-1100.0360017300693,-9.889996399826993,1,1,-32.20642252599959
593,2024-09-26 06:55:00,-0.39286364404852203,98899.96399826992,-1100.0360017300693,-19.6431822024261,1,1,0.0
594,2024-09-26 07:00:00,0.15686137391665606,98899.96399826992,-1100.0360017300693,7.8430686958328035,1,1,0.0
595,2024-09-26 07:05:00,0.01437819959021236,98899.96399826992,-1100.0360017300693,2.5231491671388024,1,1,0.0
596,2024-09-26 07:10:00,-0.011022873263076747,98899.68842643834,-1100.3115735616461,-9.889968842643833,-1,0,-0.27557183157691867
597,2024-09-26 07:15:00,-0.26871745218226295,98899.68842643834,-1100.3115735616461,-13.435872609113147,-1,0,0.0
598,2024-09-26 07:20:00,-0.5429594224324862,98886.11444087753,-1113.8855591224583,-9.888611444087754,1,1,-13.573985560812156
599,2024-09-26 07:25:00,-1.4210178762439047,98886.11444087753,-1113.8855591224583,-71.05089381219524,1,1,0.0
600,2024-09-26 07:30:00,-1.0309975249108971,98886.11444087753,-1113.8855591224583,-51.54987624554485,1,1,0.0
601,2024-09-26 07:35:00,-1.8642228209400393,98886.11444087753,-1113.8855591224583,-93.21114104700196,1,1,0.0
602,2024-09-26 07:40:00,-1.4387460740314826,98886.11444087753,-1113.8855591224583,-71.93730370157412,1,1,0.0
603,2024-09-26 07:45:00,-3.5918640604833363,98796.31783936545,-1203.6821606345418,-9.879631783936546,-1,0,-89.79660151208341
604,2024-09-26 07:50:00,-1.4285217835697468,98760.60479477621,-1239.3952052237855,-9.876060479477621,1,1,-35.713044589243665
605,2024-09-26 07:55:00,-4.545370539618712,98646.97053128574,-1353.0294687142532,-9.864697053128575,-1,0,-113.63426349046779
606,2024-09-26 08:00:00,2.895255065438486,98719.35190792171,-1280.648092078291,-9.87193519079217,1,1,72.38137663596216
607,2024-09-26 08:05:00,0.2036641606231316,98724.44351193728,-1275.5564880627128,-9.872444351193728,-1,0,5.091604015578291
608,2024-09-26 08:10:00,-1.0381502933478586,98698.48975460358,-1301.5102453964093,-9.869848975460359,1,1,-25.953757333696466
609,2024-09-26 08:15:00,0.5828142184934368,98698.48975460358,-1301.5102453964093,29.140710924671843,1,1,0.0
610,2024-09-26 08:20:00,-0.5059031264435683,98685.84217644249,-1314.1578235574987,-9.86858421764425,-1,0,-12.647578161089209
611,2024-09-26 08:25:00,0.5117693714375156,98685.84217644249,-1314.1578235574987,25.58846857187578,-1,0,0.0
612,2024-09-26 08:30:00,-2.2079106772034995,98630.6444095124,-1369.3555904875861,-9.863064440951241,1,1,-55.19776693008748
613,2024-09-26 08:35:00,0.7237755270731175,98630.6444095124,-1369.3555904875861,36.188776353655875,1,1,0.0
614,2024-09-26 08:40:00,-0.03357894427176697,98630.6444095124,-1369.3555904875861,8.734794341487383,1,1,0.0
615,2024-09-26 08:45:00,-1.2140965609113157,98600.29199548962,-1399.708004510369,-9.860029199548961,-1,0,-30.35241402278289
616,2024-09-26 08:50:00,-0.4345928421702844,98589.42717443536,-1410.572825564626,-9.858942717443536,1,1,-10.86482105425711
617,2024-09-26 08:55:00,-0.36375769250429163,98580.33323212275,-1419.6667678772335,-9.858033323212274,-1,0,-9.093942312607291
618,2024-09-26 09:00:00,-1.56043036094611,98580.33323212275,-1419.6667678772335,-78.0215180473055,-1,0,0.0
619,2024-09-26 09:05:00,-2.0384599940760024,98580.33323212275,-1419.6667678772335,-101.92299970380013,-1,0,0.0
620,2024-09-26 09:10:00,-4.648675298017169,98464.11634967232,-1535.8836503276627,-9.84641163496723,1,1,-116.21688245042921
621,2024-09-26 09:15:00,-0.7092606971763789,98464.11634967232,-1535.8836503276627,-35.46303485881894,1,1,0.0
622,2024-09-26 09:20:00,-1.2116698118155786,98433.82460437693,-1566.1753956230523,-9.843382460437695,-1,0,-30.291745295389465
623,2024-09-26 09:25:00,-1.8473627667677415,98387.64053520774,-1612.3594647922457,-9.838764053520775,1,1,-46.184069169193535
624,2024-09-26 09:30:00,0.0326755655677291,98387.64053520774,-1612.3594647922457,1.6337782783864547,1,1,0.0
625,2024-09-26 09:35:00,-1.304636489620364,98387.64053520774,-1612.3594647922457,-11.603770566133946,1,1,0.0
626,2024-09-26 09:40:00,-1.1047705264324543,98360.02127204693,-1639.9787279530572,-9.836002127204694,-1,0,-27.61926316081136
627,2024-09-26 09:45:00,-0.9986597656641103,98335.05477790533,-1664.9452220946598,-9.833505477790533,1,1,-24.96649414160276
628,2024-09-26 09:50:00,0.015023166131079044,98335.05477790533,-1664.9452220946598,0.7511583065539522,1,1,0.0
629,2024-09-26 09:55:00,-8.599305516105817,98335.05477790533,-1664.9452220946598,-23.946390523609296,1,1,0.0
630,2024-09-26 10:00:00,-3.185630976964303,98255.41400348123,-1744.5859965187674,-9.825541400348122,-1,0,-79.64077442410758
631,2024-09-26 10:05:00,-0.8566006750955846,98233.99898660384,-1766.001013396157,-9.823399898660384,1,1,-21.415016877389615
632,2024-09-26 10:10:00,-0.3979756263309674,98224.04959594556,-1775.9504040544314,-9.822404959594556,-1,0,-9.949390658274185
633,2024-09-26 10:15:00,-0.10829865012912213,98224.04959594556,-1775.9504040544314,-5.414932506456107,-1,0,0.0
634,2024-09-26 10:20:00,-1.3500052864152767,98190.29946378518,-1809.7005362148134,-9.81902994637852,1,1,-33.750132160381916
635,2024-09-26 10:25:00,0.5084714767242713,98190.29946378518,-1809.7005362148134,25.423573836213563,1,1,0.0
636,2024-09-26 10:30:00,-0.48231187802293424,98190.29946378518,-1809.7005362148134,-5.413704473544726,1,1,0.0
637,2024-09-26 10:35:00,-0.1512189643101197,98186.51898967742,-1813.4810103225664,-9.818651898967742,-1,0,-3.780474107752992
638,2024-09-26 10:40:00,-1.4824708258094768,98186.51898967742,-1813.4810103225664,-74.12354129047384,-1,0,0.0
639,2024-09-26 10:45:00,-1.3415286024858581,98186.51898967742,-1813.4810103225664,-67.07643012429291,-1,0,0.0
640,2024-09-26 10:50:00,-1.2182041570774476,98186.51898967742,-1813.4810103225664,-60.91020785387238,-1,0,0.0
641,2024-09-26 10:55:00,-3.463662185295573,98099.92743504503,-1900.0725649549556,-9.809992743504504,1,1,-86.59155463238932
642,2024-09-26 11:00:00,-0.1867908318046021,98095.25766424992,-1904.7423357500707,-9.809525766424992,-1,0,-4.669770795115053
643,2024-09-26 11:05:00,-0.8199390368916396,98074.75918832763,-1925.2408116723616,-9.807475918832765,1,1,-20.49847592229099
644,2024-09-26 11:10:00,0.5423321342154033,98074.75918832763,-1925.2408116723616,27.116606710770164,1,1,0.0
645,2024-09-26 11:15:00,-0.6087866914999058,98059.53952104013,-1940.4604789598593,-9.805953952104014,-1,0,-15.219667287497645
646,2024-09-26 11:20:00,1.1494488558884965,98088.27574243734,-1911.724257562647,-9.808827574243734,1,1,28.736221397212415
647,2024-09-26 11:25:00,-0.583227062454534,98088.27574243734,-1911.724257562647,-29.1613531227267,1,1,0.0
648,2024-09-26 11:30:00,-0.037837706088408925,98088.27574243734,-1911.724257562647,-1.8918853044204464,1,1,0.0
649,2024-09-26 11:35:00,0.5251448553218983,98088.27574243734,-1911.724257562647,26.25724276609491,1,1,0.0
650,2024-09-26 11:40:00,0.4089764084002953,98088.27574243734,-1911.724257562647,20.97928125287939,1,1,0.0
651,2024-09-26 11:45:00,0.34114632036883347,98096.80440044656,-1903.195599553426,-9.809680440044657,-1,0,8.528658009220837
652,2024-09-26 11:50:00,-1.1460367018219828,98096.80440044656,-1903.195599553426,-57.30183509109914,-1,0,0.0
653,2024-09-26 11:55:00,-0.05547611353836483,98096.80440044656,-1903.195599553426,-2.7738056769182418,-1,0,0.0
654,2024-09-26 12:00:00,-1.6643467290275464,98055.19573222088,-1944.8042677791148,-9.805519573222089,1,1,-41.60866822568866
655,2024-09-26 12:05:00,-0.6179892587645525,98055.19573222088,-1944.8042677791148,-30.89946293822762,1,1,0.0
656,2024-09-26 12:10:00,-1.7687271511557854,98010.97755344198,-1989.0224465580095,-9.801097755344198,-1,0,-44.21817877889464
657,2024-09-26 12:15:00,-2.647199737123435,97944.79756001389,-2055.202439986095,-9.79447975600139,1,1,-66.17999342808588
658,2024-09-26 12:20:00,0.2078653169017403,97944.79756001389,-2055.202439986095,10.393265845087015,1,1,0.0
659,2024-09-26 12:25:00,0.936616601258754,97968.21297504536,-2031.7870249546263,-9.796821297504538,-1,0,23.41541503146885
660,2024-09-26 12:30:00,2.5244765178739565,97968.21297504536,-2031.7870249546263,126.22382589369782,-1,0,0.0
661,2024-09-26 12:35:00,2.7701912353807048,97968.21297504536,-2031.7870249546263,138.50956176903523,-1,0,0.0
662,2024-09-26 12:40:00,4.1918263866694145,97968.21297504536,-2031.7870249546263,209.59131933347075,-1,0,0.0
663,2024-09-26 12:45:00,2.3406538274964723,98026.72932073277,-1973.2706792672145,-9.802672932073278,1,1,58.51634568741181
664,2024-09-26 12:50:00,-1.9792314523034635,97977.24853442519,-2022.7514655748012,-9.797724853442519,-1,0,-49.48078630758659
665,2024-09-26 12:55:00,-2.08427827132006,97925.14157764219,-2074.8584223578027,-9.79251415776422,1,1,-52.1069567830015
666,2024-09-26 13:00:00,-0.8454540981245506,97925.14157764219,-2074.8584223578027,-42.27270490622753,1,1,0.0
667,2024-09-26 13:05:00,-4.610413843435879,97809.8812315563,-2190.1187684436995,-9.78098812315563,-1,0,-115.26034608589697
668,2024-09-26 13:10:00,-1.484683134234017,97772.76415320045,-2227.23584679955,-9.777276415320044,1,1,-37.117078355850424
669,2024-09-26 13:15:00,-0.5815033459448057,97772.76415320045,-2227.23584679955,-29.075167297240284,1,1,0.0
670,2024-09-26 13:20:00,-3.8344523224536293,97676.9028451391,-2323.097154860891,-9.767690284513911,-1,0,-95.86130806134074
671,2024-09-26 13:25:00,-1.6336360268689265,97676.9028451391,-2323.097154860891,-81.68180134344632,-1,0,0.0
672,2024-09-26 13:30:00,-7.096456415253744,97499.49143475776,-2500.5085652422345,-9.749949143475776,1,1,-177.4114103813436
673,2024-09-26 13:35:00,0.15459939439301454,97499.49143475776,-2500.5085652422345,7.729969719650727,1,1,0.0
674,2024-09-26 13:40:00,-4.345542789211527,97390.85286502747,-2609.1471349725225,-9.739085286502748,-1,0,-108.63856973028817
675,2024-09-26 13:45:00,-0.2198254174232141,97385.35722959189,-2614.642770408103,-9.738535722959188,1,1,-5.495635435580352
676,2024-09-26 13:50:00,-2.561654890137178,97321.31585733846,-2678.6841426615324,-9.732131585733846,-1,0,-64.04137225342944
677,2024-09-26 13:55:00,-1.4426659461772526,97285.24920868402,-2714.750791315964,-9.728524920868402,1,1,-36.06664865443132
678,2024-09-26 14:00:00,-0.7433555011350519,97266.66532115564,-2733.33467884434,-9.726666532115564,-1,0,-18.583887528376298
679,2024-09-26 14:05:00,1.8659236438558742,97266.66532115564,-2733.33467884434,93.29618219279371,-1,0,0.0
680,2024-09-26 00:00:00,-0.8,99980.0,-20.0,-9.998,-1,0,-20.0
681,2024-09-26 00:05:00,-0.864726611258334,99980.0,-20.0,-43.2363305629167,-1,0,0.0
682,2024-09-26 00:10:00,-2.3810646415382393,99920.47338396155,-79.52661603845598,-9.992047338396155,1,1,-59.526616038455984
683,2024-09-26 00:15:00,-0.1459943305504917,99920.47338396155,-79.52661603845598,-7.299716527524585,1,1,0.0
684,2024-09-26 00:20:00,0.0514432622466239,99920.47338396155,-79.52661603845598,2.5721631123311948,1,1,0.0
685,2024-09-26 00:25:00,0.06939213431923388,99920.47338396155,-79.52661603845598,3.469606715961694,1,1,0.0
686,2024-09-26 00:30:00,-0.1173748540311712,99917.53901261077,-82.46098738923527,-9.991753901261077,-1,0,-2.93437135077928
687,2024-09-26 00:35:00,-0.9429169291616982,99893.96608938172,-106.03391061827773,-9.989396608938172,1,1,-23.572923229042456
688,2024-09-26 00:40:00,-0.594476830360816,99893.96608938172,-106.03391061827773,-29.723841518040796,1,1,0.0
689,2024-09-26 00:45:00,-0.37919197680686045,99893.96608938172,-106.03391061827773,-18.959598840343023,1,1,0.0
690,2024-09-26 00:50:00,-0.37919197680686045,99893.96608938172,-106.03391061827773,-18.959598840343023,1,1,0.0
691,2024-09-26 00:55:00,-1.0502922746282215,99867.70878251601,-132.29121748398327,-9.986770878251601,-1,0,-26.257306865705534
692,2024-09-26 01:00:00,-1.3370999687827416,99834.28128329644,-165.71871670355182,-9.983428128329646,1,1,-33.42749921956854
693,2024-09-26 01:05:00,-1.2647659705202356,99802.66213403344,-197.33786596655773,-9.980266213403345,-1,0,-31.619149263005895
694,2024-09-26 01:10:00,-0.9776873376453029,99778.2199505923,-221.78004940769029,-9.97782199505923,1,1,-24.44218344113257
695,2024-09-26 01:15:00,-0.18163682280576057,99778.2199505923,-221.78004940769029,-9.081841140288029,1,1,0.0
696,2024-09-26 01:20:00,-1.5866100655009066,99738.55469895479,-261.44530104521294,-9.97385546989548,-1,0,-39.665251637522665
697,2024-09-26 01:25:00,-0.3428053719437038,99738.55469895479,-261.44530104521294,-17.14026859718519,-1,0,0.0
698,2024-09-26 01:30:00,-0.2603737049474501,99732.0453563311,-267.9546436688992,-9.97320453563311,1,1,-6.509342623686253
699,2024-09-26 01:35:00,0.17679873479484687,99732.0453563311,-267.9546436688992,8.839936739742344,1,1,0.0
700,2024-09-26 01:40:00,0.5637205486306829,99746.13837004687,-253.86162995313214,-9.974613837004688,-1,0,14.093013715767071
701,2024-09-26 01:45:00,-0.2711470549843197,99746.13837004687,-253.86162995313214,-13.557352749215983,-1,0,0.0
702,2024-09-26 01:50:00,-0.41445661147277146,99746.13837004687,-253.86162995313214,-20.722830573638575,-1,0,0.0
703,2024-09-26 01:55:00,-0.6294209462050514,99746.13837004687,-253.86162995313214,-31.471047310252573,-1,0,0.0
704,2024-09-26 02:00:00,-1.9445602065123848,99697.52436488407,-302.47563511594177,-9.969752436488408,1,1,-48.61400516280962
705,2024-09-26 02:05:00,-1.2271329236226425,99666.8460417935,-333.1539582065078,-9.966684604179349,-1,0,-30.67832309056606
706,2024-09-26 02:10:00,-0.9047229472050692,99644.22796811337,-355.7720318866345,-9.964422796811336,1,1,-22.61807368012673
707,2024-09-26 02:15:00,-1.0833923486451025,99617.14315939724,-382.8568406027621,-9.961714315939725,-1,0,-27.08480871612756
708,2024-09-26 02:20:00,-0.4138917084150344,99617.14315939724,-382.8568406027621,-20.69458542075172,-1,0,0.0
709,2024-09-26 02:25:00,-0.6643253675275791,99617.14315939724,-382.8568406027621,-33.216268376378956,-1,0,0.0
710,2024-09-26 02:30:00,-0.7895421970838515,99617.14315939724,-382.8568406027621,-39.47710985419258,-1,0,0.0
711,2024-09-26 02:35:00,-2.013450843027451,99566.80688832155,-433.19311167844836,-9.956680688832154,1,1,-50.336271075686284
712,2024-09-26 02:40:00,-0.43149071885469864,99566.80688832155,-433.19311167844836,-21.574535942734933,1,1,0.0
713,2024-09-26 02:45:00,-0.7250471106860937,99548.6807105544,-451.3192894456007,-9.954868071055442,-1,0,-18.126177767152342
714,2024-09-26 02:50:00,0.16868968642564525,99552.89795271504,-447.10204728495955,-9.955289795271504,1,1,4.217242160641131
