2018-03-02 02:00:00+00:00,121,1.0,-1
2018-03-02 02:01:00+00:00,122,1.0,-1
2018-03-02 02:02:00+00:00,123,-1.0,1
2018-03-02 02:03:00+00:00,124,1.0,1
2018-03-02 02:04:00+00:00,125,-1.0,-1
2018-03-02 02:05:00+00:00,126,-1.0,-1
2018-03-02 02:06:00+00:00,127,1.0,-1
2018-03-02 02:07:00+00:00,128,-1.0,-1
